,time,steps,apples,scores,wins
651,02:44:59,64,0,-10.64,False
652,02:44:59,64,0,-10.64,False
653,02:44:59,64,0,-10.64,False
654,02:45:00,64,0,-10.64,False
655,02:45:00,64,0,-10.64,False
656,02:45:00,64,0,-10.64,False
657,02:45:00,64,0,-10.64,False
658,02:45:00,1,0,-10.0,False
659,02:45:01,64,0,-10.64,False
660,02:45:01,64,0,-10.64,False
661,02:45:01,64,0,-10.64,False
662,02:45:02,64,0,-10.64,False
663,02:45:02,64,0,-10.64,False
664,02:45:02,64,0,-10.64,False
665,02:45:02,1,0,-10.0,False
666,02:45:03,64,0,-10.64,False
667,02:45:03,64,0,-10.64,False
668,02:45:03,64,0,-10.64,False
669,02:45:04,64,0,-10.64,False
670,02:45:04,2,0,-10.01,False
671,02:45:04,64,0,-10.64,False
672,02:45:04,64,0,-10.64,False
673,02:45:05,64,0,-10.64,False
674,02:45:05,64,0,-10.64,False
675,02:45:05,64,0,-10.64,False
676,02:45:05,2,0,-10.01,False
677,02:45:06,64,0,-10.64,False
678,02:45:06,1,0,-10.0,False
679,02:45:06,64,0,-10.64,False
680,02:45:06,64,0,-10.64,False
681,02:45:07,64,0,-10.64,False
682,02:45:07,1,0,-10.0,False
683,02:45:07,64,0,-10.64,False
684,02:45:07,64,0,-10.64,False
685,02:45:07,64,0,-10.64,False
686,02:45:08,64,0,-10.64,False
687,02:45:08,64,0,-10.64,False
688,02:45:08,64,0,-10.64,False
689,02:45:09,64,0,-10.64,False
690,02:45:09,1,0,-10.0,False
691,02:45:09,64,0,-10.64,False
692,02:45:09,64,0,-10.64,False
693,02:45:09,1,0,-10.0,False
694,02:45:10,64,0,-10.64,False
695,02:45:10,64,0,-10.64,False
696,02:45:10,64,0,-10.64,False
697,02:45:10,1,0,-10.0,False
698,02:45:11,64,0,-10.64,False
699,02:45:11,1,0,-10.0,False
700,02:45:11,64,0,-10.64,False
701,02:45:11,64,0,-10.64,False
702,02:45:12,64,0,-10.64,False
703,02:45:12,64,0,-10.64,False
704,02:45:12,64,0,-10.64,False
705,02:45:12,64,0,-10.64,False
706,02:45:13,64,0,-10.64,False
707,02:45:13,64,0,-10.64,False
708,02:45:13,64,0,-10.64,False
709,02:45:13,1,0,-10.0,False
710,02:45:14,64,0,-10.64,False
711,02:45:14,1,0,-10.0,False
712,02:45:14,64,0,-10.64,False
713,02:45:14,64,0,-10.64,False
714,02:45:15,64,0,-10.64,False
715,02:45:15,2,0,-10.01,False
716,02:45:15,64,0,-10.64,False
717,02:45:15,64,0,-10.64,False
718,02:45:16,64,0,-10.64,False
719,02:45:16,64,0,-10.64,False
720,02:45:16,64,0,-10.64,False
721,02:45:17,64,0,-10.64,False
